CodigoLocalidad,CodigoRecinto,CodigoMesa,CodigoPais,NombrePais,CodigoDepartamento,NombreDepartamento,CodigoCircunscripcionU,CodigoCircunscripcionE,CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,NombreLocalidad,NombreRecinto,NumeroMesa
3616,25071,109444,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (b),3
3616,25071,109464,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (b),5
3616,25071,109474,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (b),6
3616,25071,109504,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (b),7
3616,25072,109564,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (c),1
3616,25072,109574,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (c),2
3616,25072,109594,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (c),4
3616,25072,109604,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (c),5
3616,25072,109614,67,España,15,Madrid,0,0,1,Madrid,1,Madrid,Madrid,Centro Juvenil Pipo Velasco (c),6
3617,25073,109864,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),3
3617,25073,109874,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),4
3617,25073,109934,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),34
3617,25073,110034,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),22
3617,25073,110044,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),23
3617,25073,110074,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),14
3617,25073,110084,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),15
3617,25073,110124,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),7
3617,25073,110154,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,CEM Olimpics (Vall D’Hebron),10
3617,25075,110234,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,Sala Polivalent Del Parc Del Nord,6
3617,25075,110264,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,Sala Polivalent Del Parc Del Nord,7
3617,25075,110274,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,Sala Polivalent Del Parc Del Nord,8
3617,25075,110304,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,Sala Polivalent Del Parc Del Nord,11
3617,26180,110544,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,La Farga (Centro de Eventos),23
3617,26180,110644,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,Barcelona,La Farga (Centro de Eventos),9
3618,25076,110914,67,España,17,Valencia,0,0,3,Valencia,1,Valencia,Valencia,Instituto de Educacion Superior IES Lluís Vives,18
3770,26186,111004,67,España,27,Murcia,0,0,4,Murcia,1,Murcia,Murcia,Instituto de Educacion Secundaria  Saavedra Fajardo,3
3772,25097,111264,67,España,29,Euskadi,0,0,5,Vizcaya,1,Bilbao,Bilbao,Palacio Euskalduna,23
3772,25097,111344,67,España,29,Euskadi,0,0,5,Vizcaya,1,Bilbao,Bilbao,Palacio Euskalduna,20
3772,25097,111354,67,España,29,Euskadi,0,0,5,Vizcaya,1,Bilbao,Bilbao,Palacio Euskalduna,21
3773,25098,111554,67,España,30,Andalucia,0,0,6,Sevilla ,1,Sevilla ,Sevilla,Centro Social Polivalente Hogar Virgen De Los Reyes,5
4392,26104,111654,67,España,30,Andalucia,0,0,7,Málaga,1,Málaga,Málaga,Centro de Acción Exterior del Ayuntamiento de Málaga,1
3774,26117,111694,67,España,31,Islas Baleares,0,0,7,Palma de Mallorca,1,Palma de Mallorca,Palma de Mallorca,Centro cultural  comercial S Escorxador,1
3800,25125,111934,124,Italia,57,Lombardía,0,0,2,Bérgamo,1,Bérgamo,Bérgamo,Centro Oratorio San Francesco D Assisi,2
3800,25125,111974,124,Italia,57,Lombardía,0,0,2,Bérgamo,1,Bérgamo,Bérgamo,Centro Oratorio San Francesco D Assisi,6
3801,25126,112034,124,Italia,57,Lombardía,0,0,3,Milán,1,Milán,Milán,Centro Ricordi,1
3792,32417,112354,233,Uruguay,49,Montevideo,0,0,1,Montevideo,1,Montevideo,Montevideo,Centro de Formación Permanente de la DGEIP,1
3792,32417,112364,233,Uruguay,49,Montevideo,0,0,1,Montevideo,1,Montevideo,Montevideo,Centro de Formación Permanente de la DGEIP,2
2794,517,1000381,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Escuela Daniel Calvo,1
2794,202,1000521,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,3
2794,202,1000531,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,4
2794,202,1000561,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,7
2794,202,1000571,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Don Bosco,8
2794,204,1000581,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,1
2794,204,1000591,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,2
2794,204,1000601,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,3
2794,204,1000611,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,4
2794,204,1000621,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Col. Sagrado Corazon,5
2794,115,1000861,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,9
2794,115,1000881,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,11
2794,115,1000901,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. La Recoleta,13
2794,536,1002201,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Francisco Cermeño,1
2794,536,1002211,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Francisco Cermeño,2
2794,25577,1002221,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristo Rey,1
2794,25577,1002231,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Cristo Rey,2
2794,32387,1004111,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Facultad de Ciencias de Enfermeria y Obstetricia,1
2794,117,1004261,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. San Javier,2
2794,117,1004351,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. San Javier,11
2794,117,1004381,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Esc. San Javier,14
2794,32162,1006511,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Centro Recreacional La Esperanza,1
2794,32162,1006521,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Centro Recreacional La Esperanza,2
2794,32162,1006531,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Centro Recreacional La Esperanza,3
2794,25569,1007151,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Salón Multifuncional Satélite,7
2794,506,1007241,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Fundacion Pachamama,2
2794,506,1007251,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Fundacion Pachamama,3
2794,506,1007261,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Fundacion Pachamama,4
2794,506,1007271,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Fundacion Pachamama,5
2794,229,1007721,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Domingo Sabio,4
2794,229,1007761,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Domingo Sabio,8
2794,229,1007771,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Domingo Sabio,9
2794,229,1007791,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Colegio Domingo Sabio,11
2794,208,1007991,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Municipal,3
2794,208,1008001,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Municipal,4
2794,208,1008011,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Municipal,5
2794,208,1008021,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Municipal,6
2794,208,1008041,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,Kinder Municipal,8
2794,32389,1008871,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Bicentenario,1
2794,32389,1008881,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Bicentenario,2
2794,30002,1009271,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Campo Deportivo zona San Francisco,4
2794,507,1009351,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Jardín De Niños San Lázaro,5
2794,32160,1009421,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Genoveva Rios,1
2794,116,1009621,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Salon Multifuncional El Abra,4
2794,116,1009641,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Salon Multifuncional El Abra,6
2794,116,1009671,32,BOLIVIA,1,Chuquisaca,1,0,1,Oropeza                                 ,1,Sucre,Sucre,Salon Multifuncional El Abra,9
2794,32388,1009931,32,BOLIVIA,1,Chuquisaca,2,0,1,Oropeza                                 ,1,Sucre,Sucre,U.E. Tambo Aranjuez,1
821,26441,3000191,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,U. E. Lía Rivera de Guzmán,1
821,231,3003251,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa 14 de Septiembre,1
821,231,3003261,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa 14 de Septiembre,2
821,231,3003271,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa 14 de Septiembre,3
821,231,3003281,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa 14 de Septiembre,4
821,231,3003291,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa 14 de Septiembre,5
821,231,3003311,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa 14 de Septiembre,7
821,231,3003321,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa 14 de Septiembre,8
821,220,3006291,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa Jose Ignacio Sanjines,7
821,220,3006301,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Unidad Educativa Jose Ignacio Sanjines,8
821,243,3006351,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,U.E. ADRA Juan XXIII,3
821,243,3006361,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,U.E. ADRA Juan XXIII,4
821,197,3018001,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,(Cárcel) Penitenciaria San Antonio,1
821,197,3018011,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,(Cárcel) Penitenciaria San Antonio,2
821,113,3018021,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Instituto Eduardo Laredo,1
821,113,3018041,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Instituto Eduardo Laredo,3
821,113,3018051,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Instituto Eduardo Laredo,4
821,113,3018061,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Instituto Eduardo Laredo,5
821,113,3018071,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Instituto Eduardo Laredo,6
821,113,3018111,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Instituto Eduardo Laredo,10
821,196,3018571,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,(Cárcel) Penitenciaria San Sebastian  Varones,1
821,196,3018581,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,(Cárcel) Penitenciaria San Sebastian  Varones,2
821,196,3018591,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,(Cárcel) Penitenciaria San Sebastian  Varones,3
821,147,3018611,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Escuela Wilge Rodriguez,1
821,147,3018621,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Escuela Wilge Rodriguez,2
821,147,3018631,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Escuela Wilge Rodriguez,3
821,147,3018641,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Escuela Wilge Rodriguez,4
821,147,3018651,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Escuela Wilge Rodriguez,5
821,136,3022281,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Colegio Cristo Rey,1
821,136,3022311,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Colegio Cristo Rey,4
821,136,3022321,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Colegio Cristo Rey,5
821,136,3022341,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Colegio Cristo Rey,7
821,136,3022351,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Colegio Cristo Rey,8
821,26440,3022521,32,BOLIVIA,3,Cochabamba,20,0,1,Cercado                                 ,1,Cochabamba,Cochabamba,Colegio Despertad Montessori (Secundario),1
951,9029,3037361,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,Colegio San Miguel (Tiquipaya),2
951,9029,3037411,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,Colegio San Miguel (Tiquipaya),7
951,9029,3037431,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,Colegio San Miguel (Tiquipaya),9
951,9029,3037441,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,Colegio San Miguel (Tiquipaya),10
951,9029,3037451,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,Colegio San Miguel (Tiquipaya),11
951,9029,3037461,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,Colegio San Miguel (Tiquipaya),12
951,25698,3037961,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,U.E. Monseñor Salomón Romero,6
951,25698,3037971,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,U.E. Monseñor Salomón Romero,7
951,25698,3037991,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,U.E. Monseñor Salomón Romero,9
951,25698,3038001,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Tiquipaya,U.E. Monseñor Salomón Romero,10
952,9032,3038321,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Trojes,Unidad Educativa Jesus Maestro,1
952,9032,3038341,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Trojes,Unidad Educativa Jesus Maestro,3
952,9032,3038411,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Trojes,Unidad Educativa Jesus Maestro,10
952,26459,3038501,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Trojes,U.E. Técnico Humanístico San Gabriel,2
952,26459,3038511,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Trojes,U.E. Técnico Humanístico San Gabriel,3
957,9037,3039191,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Linde   Chiquicollo,Aldeas S.O.S,2
957,9037,3039201,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Linde   Chiquicollo,Aldeas S.O.S,3
957,9037,3039211,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Linde   Chiquicollo,Aldeas S.O.S,4
957,9037,3039221,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Linde   Chiquicollo,Aldeas S.O.S,5
957,25904,3039281,32,BOLIVIA,3,Cochabamba,28,0,9,Quillacollo                             ,3,Tiquipaya,Linde   Chiquicollo,U. E. Titos Linde,1
962,26463,3041201,32,BOLIVIA,3,Cochabamba,27,0,9,Quillacollo                             ,4,Vinto,Anocaraire,U.E. Simón I. Patiño,1
962,26463,3041221,32,BOLIVIA,3,Cochabamba,27,0,9,Quillacollo                             ,4,Vinto,Anocaraire,U.E. Simón I. Patiño,3
964,9046,3041941,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),Unidad Educativa San José de Kami,6
964,9046,3041951,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),Unidad Educativa San José de Kami,7
964,9046,3042031,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),Unidad Educativa San José de Kami,15
964,9046,3042051,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),Unidad Educativa San José de Kami,17
964,9046,3042061,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),Unidad Educativa San José de Kami,18
964,9046,3042071,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),Unidad Educativa San José de Kami,19
964,26468,3042141,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),U. E. Nuestra Señora de La Paz,7
964,26468,3042151,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),U. E. Nuestra Señora de La Paz,8
964,26468,3042161,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,San Jose (Cuatro Esquinas),U. E. Nuestra Señora de La Paz,9
965,9039,3042181,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,Callaj Chullpa (Colcapirhua),Sede Social Callaj Chullpa (Colcapirhua),1
965,9039,3042191,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,Callaj Chullpa (Colcapirhua),Sede Social Callaj Chullpa (Colcapirhua),2
965,9039,3042201,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,Callaj Chullpa (Colcapirhua),Sede Social Callaj Chullpa (Colcapirhua),3
968,9053,3042721,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,Santa Rosa (Colcapirhua),Unidad Educativa La Sagrada Familia,1
968,9053,3042741,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,Santa Rosa (Colcapirhua),Unidad Educativa La Sagrada Familia,3
968,9053,3042781,32,BOLIVIA,3,Cochabamba,22,0,9,Quillacollo                             ,5,Colcapirhua,Santa Rosa (Colcapirhua),Unidad Educativa La Sagrada Familia,7
971,1050,3044331,32,BOLIVIA,3,Cochabamba,23,0,10,Chapare                                 ,1,Sacaba,Sacaba,(Cárcel) Penitenciaria San Pedro (Sacaba),1
3011,1014,3049741,32,BOLIVIA,3,Cochabamba,23,0,10,Chapare                                 ,1,Sacaba,Chacacollo,Escuela Copacabana,8
3011,1014,3049751,32,BOLIVIA,3,Cochabamba,23,0,10,Chapare                                 ,1,Sacaba,Chacacollo,Escuela Copacabana,9
3011,1014,3049791,32,BOLIVIA,3,Cochabamba,23,0,10,Chapare                                 ,1,Sacaba,Chacacollo,Escuela Copacabana,13
2059,111,4000181,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,1
2059,111,4000191,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,2
2059,111,4000201,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,3
2059,111,4000211,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,4
2059,111,4000221,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,5
2059,111,4000231,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,6
2059,111,4000241,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,7
2059,111,4000251,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,8
2059,111,4000261,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,9
2059,111,4000271,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,10
2059,111,4000281,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,11
2059,111,4000291,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,Col. Nal. Simon Bolivar,12
2059,25035,4000491,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Alto Oruro,1
2059,25035,4000501,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Alto Oruro,2
2059,25035,4000511,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Alto Oruro,3
2059,25035,4000521,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U. E. Alto Oruro,4
2059,117,4000881,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U. Esc. Luis Llosa   España,1
2059,25045,4001101,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Particular Arrieta,1
2059,25045,4001111,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Particular Arrieta,2
2059,31007,4001151,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Pantaleon Dalence 1,1
2059,31007,4001161,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Pantaleon Dalence 1,2
2059,31007,4001171,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Pantaleon Dalence 1,3
2059,31007,4001181,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Pantaleon Dalence 1,4
2059,31007,4001191,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Pantaleon Dalence 1,5
2059,31007,4001201,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Pantaleon Dalence 1,6
2059,31007,4001211,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E. Pantaleon Dalence 1,7
2059,31001,4001331,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Ildefonso Murguia,1
2059,31001,4001341,32,BOLIVIA,4,Oruro,30,0,1,Cercado                                 ,1,Oruro,Oruro,U.E.  Ildefonso Murguia,2
